shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
shapes_116_1,26.19655,127.70572,130016
shapes_116_1,26.19655,127.70572,140001
shapes_116_1,26.19678,127.70617,140002
shapes_116_1,26.19683,127.70625,140003
shapes_116_1,26.1971,127.70675,140004
shapes_116_1,26.19722,127.70701,140005
shapes_116_1,26.19732,127.7073,140006
shapes_116_1,26.19737,127.70751,140007
shapes_116_1,26.19744,127.70782,140008
shapes_116_1,26.19759,127.7088,140009
shapes_116_1,26.19767,127.70935,140010
shapes_116_1,26.19768,127.70937,140011
shapes_116_1,26.19652,127.70568,150001
shapes_116_1,26.19678,127.70617,150002
shapes_116_1,26.19683,127.70625,150003
shapes_116_1,26.1971,127.70675,150004
shapes_116_1,26.19722,127.70701,150005
shapes_116_1,26.19732,127.7073,150006
shapes_116_1,26.19737,127.70751,150007
shapes_116_1,26.19744,127.70782,150008
shapes_116_1,26.19759,127.7088,150009
shapes_116_1,26.19767,127.70935,150010
shapes_116_1,26.19768,127.70937,150011
shapes_116_1,26.19768,127.70937,160001
shapes_116_1,26.19769,127.70943,160002
shapes_116_1,26.19774,127.70973,160003
shapes_116_1,26.19778,127.70994,160004
shapes_116_1,26.19787,127.71046,160005
shapes_116_1,26.19791,127.71074,160006
shapes_116_1,26.198,127.71138,160007
shapes_116_1,26.19803,127.71155,160008
shapes_116_1,26.19808,127.71191,160009
shapes_116_1,26.19816,127.71243,160010
shapes_116_1,26.19822,127.71275,160011
shapes_116_1,26.1983,127.71334,160012
shapes_116_1,26.1983,127.71357,160013
shapes_116_1,26.19933,127.71401,160014
shapes_116_1,26.19965,127.71415,160015
shapes_116_1,26.20006,127.7144,160016
shapes_116_1,26.1999,127.7143,170001
shapes_116_1,26.20017,127.71446,170002
shapes_116_1,26.20056,127.71475,170003
shapes_116_1,26.20084,127.71501,170004
shapes_116_1,26.20099,127.7152,170005
shapes_116_1,26.20121,127.71554,170006
shapes_116_1,26.20135,127.71582,170007
shapes_116_1,26.20146,127.71611,170008
shapes_116_1,26.20155,127.71639,170009
shapes_116_1,26.20167,127.71695,170010
shapes_116_1,26.20174,127.71739,170011
shapes_116_1,26.20183,127.71799,170012
shapes_116_1,26.20194,127.71873,170013
shapes_116_1,26.20205,127.71925,170014
shapes_116_1,26.20226,127.71978,170015
shapes_116_1,26.20246,127.72019,170016
shapes_116_1,26.20269,127.7205,170017
shapes_116_1,26.1999,127.7143,180001
shapes_116_1,26.20017,127.71446,180002
shapes_116_1,26.20056,127.71475,180003
shapes_116_1,26.20084,127.71501,180004
shapes_116_1,26.20099,127.7152,180005
shapes_116_1,26.20121,127.71554,180006
shapes_116_1,26.20135,127.71582,180007
shapes_116_1,26.20146,127.71611,180008
shapes_116_1,26.20155,127.71639,180009
shapes_116_1,26.20167,127.71695,180010
shapes_116_1,26.20174,127.71739,180011
shapes_116_1,26.20183,127.71799,180012
shapes_116_1,26.20194,127.71873,180013
shapes_116_1,26.20205,127.71925,180014
shapes_116_1,26.20226,127.71978,180015
shapes_116_1,26.20246,127.72019,180016
shapes_116_1,26.20269,127.7205,180017
shapes_116_1,26.20269,127.7205,190001
shapes_116_1,26.20284,127.72071,190002
shapes_116_1,26.20308,127.72096,190003
shapes_116_1,26.20333,127.72114,190004
shapes_116_1,26.20338,127.72118,190005
shapes_116_1,26.20367,127.72136,190006
shapes_116_1,26.20414,127.72161,190007
shapes_116_1,26.20434,127.72178,190008
shapes_116_1,26.20452,127.7218,190009
shapes_116_1,26.20552,127.72229,190010
shapes_116_1,26.203,127.72099,200001
shapes_116_1,26.20278,127.72077,200002
shapes_116_1,26.20239,127.72025,200003
shapes_116_1,26.20218,127.71982,200004
shapes_116_1,26.20196,127.71929,200005
shapes_116_1,26.20185,127.71873,200006
shapes_116_1,26.20175,127.718,200007
shapes_116_1,26.20166,127.71741,200008
shapes_116_1,26.20158,127.71696,200009
shapes_116_1,26.20147,127.71642,200010
shapes_116_1,26.20138,127.71615,200011
shapes_116_1,26.20128,127.7159,200012
shapes_116_1,26.20113,127.71562,200013
shapes_116_1,26.20091,127.71527,200014
shapes_116_1,26.20099,127.7152,200015
shapes_116_1,26.20121,127.71554,200016
shapes_116_1,26.20135,127.71582,200017
shapes_116_1,26.20146,127.71611,200018
shapes_116_1,26.20155,127.71639,200019
shapes_116_1,26.20167,127.71695,200020
shapes_116_1,26.20174,127.71739,200021
shapes_116_1,26.20183,127.71799,200022
shapes_116_1,26.20194,127.71873,200023
shapes_116_1,26.20205,127.71925,200024
shapes_116_1,26.20226,127.71978,200025
shapes_116_1,26.20246,127.72019,200026
shapes_116_1,26.20256,127.72033,200027
shapes_116_1,26.20284,127.72071,200028
shapes_116_1,26.20308,127.72096,200029
shapes_116_1,26.20333,127.72114,200030
shapes_116_1,26.20338,127.72118,200031
shapes_116_1,26.20367,127.72136,200032
shapes_116_1,26.20414,127.72161,200033
shapes_116_1,26.20434,127.72178,200034
shapes_116_1,26.20452,127.7218,200035
shapes_116_1,26.20552,127.72229,200036
shapes_116_1,26.20552,127.72229,210001
shapes_116_1,26.20569,127.72238,210002
shapes_116_1,26.20683,127.72294,210003
shapes_116_1,26.20725,127.72314,210004
shapes_116_1,26.20745,127.7232,210005
shapes_116_1,26.20761,127.72323,210006
shapes_116_1,26.20769,127.72325,210007
shapes_116_1,26.20786,127.72324,210008
shapes_116_1,26.20818,127.72316,210009
shapes_116_1,26.20845,127.72303,210010
shapes_116_1,26.20923,127.72273,210011
shapes_116_1,26.20939,127.72267,210012
shapes_116_1,26.20956,127.72263,210013
shapes_116_1,26.20973,127.72262,210014
shapes_116_1,26.20983,127.72265,210015
shapes_116_1,26.20983,127.72265,220001
shapes_116_1,26.20994,127.72269,220002
shapes_116_1,26.21041,127.72289,220003
shapes_116_1,26.21055,127.72296,220004
shapes_116_1,26.21096,127.72318,220005
shapes_116_1,26.21104,127.72322,220006
shapes_116_1,26.21162,127.72349,220007
shapes_116_1,26.21191,127.72361,220008
shapes_116_1,26.212,127.72364,220009
shapes_116_1,26.21213,127.72361,220010
shapes_116_1,26.21213,127.72361,230001
shapes_116_1,26.212,127.72364,230002
shapes_116_1,26.21214,127.72369,230003
shapes_116_1,26.2123,127.7238,230004
shapes_116_1,26.2124,127.72388,230005
shapes_116_1,26.21245,127.72392,230006
shapes_116_1,26.21257,127.72401,230007
shapes_116_1,26.21275,127.7242,230008
shapes_116_1,26.21291,127.72441,230009
shapes_116_1,26.21316,127.72475,230010
shapes_116_1,26.21329,127.72493,230011
shapes_116_1,26.21346,127.72514,230012
shapes_116_1,26.21359,127.72525,230013
shapes_116_1,26.21378,127.72535,230014
shapes_116_1,26.21401,127.72538,230015
shapes_116_1,26.21414,127.72536,230016
shapes_116_1,26.21428,127.72528,230017
shapes_116_1,26.21438,127.72521,230018
shapes_116_1,26.21458,127.72507,230019
shapes_116_1,26.21476,127.72496,230020
shapes_116_1,26.21493,127.7249,230021
shapes_116_1,26.21533,127.72488,230022
shapes_116_1,26.21571,127.72488,230023
shapes_116_1,26.21575,127.72501,230024
shapes_116_1,26.21579,127.72513,230025
shapes_116_1,26.21587,127.72525,230026
shapes_116_1,26.21596,127.72534,230027
shapes_116_1,26.21627,127.72555,230028
shapes_116_1,26.21673,127.72569,230029
shapes_116_1,26.21683,127.72572,230030
shapes_116_1,26.21683,127.72572,240001
shapes_116_1,26.21716,127.72582,240002
shapes_116_1,26.21725,127.72584,240003
shapes_116_1,26.21773,127.72598,240004
shapes_116_1,26.21829,127.7261,240005
shapes_116_1,26.21911,127.72633,240006
shapes_116_1,26.2192,127.72632,240007
shapes_116_1,26.21925,127.7263,240008
shapes_116_1,26.21929,127.72628,240009
shapes_116_1,26.21932,127.72624,240010
shapes_116_1,26.21935,127.72619,240011
shapes_116_1,26.21936,127.72614,240012
shapes_116_1,26.21935,127.72602,240013
shapes_116_1,26.21926,127.72585,240014
shapes_116_1,26.21926,127.72585,250001
shapes_116_1,26.21914,127.7256,250002
shapes_116_1,26.21836,127.72412,250003
shapes_116_1,26.21784,127.72438,250004
shapes_116_1,26.21781,127.72439,250005
shapes_116_1,26.21764,127.72448,250006
shapes_116_1,26.21926,127.72585,260001
shapes_116_1,26.21914,127.7256,260002
shapes_116_1,26.21836,127.72412,260003
shapes_116_1,26.21784,127.72438,260004
shapes_116_1,26.21781,127.72439,260005
shapes_116_1,26.21764,127.72448,260006
shapes_116_1,26.21763,127.72449,270001
shapes_116_1,26.21737,127.72463,270002
shapes_116_1,26.21694,127.72481,270003
shapes_116_1,26.21671,127.72488,270004
shapes_116_1,26.2165,127.72494,270005
shapes_116_1,26.21623,127.72498,270006
shapes_116_1,26.21619,127.72498,270007
shapes_116_1,26.21764,127.72448,280001
shapes_116_1,26.21737,127.72463,280002
shapes_116_1,26.21694,127.72481,280003
shapes_116_1,26.21671,127.72488,280004
shapes_116_1,26.2165,127.72494,280005
shapes_116_1,26.21623,127.72498,280006
shapes_116_1,26.21619,127.72498,280007
shapes_116_1,26.21619,127.72498,290001
shapes_116_1,26.21575,127.72501,290002
shapes_116_1,26.21533,127.72498,290003
shapes_116_1,26.21494,127.725,290004
shapes_116_1,26.21479,127.72505,290005
shapes_116_1,26.21463,127.72515,290006
shapes_116_1,26.21441,127.7253,290007
shapes_116_1,26.21432,127.72536,290008
shapes_116_1,26.21416,127.72545,290009
shapes_116_1,26.21401,127.72549,290010
shapes_116_1,26.21375,127.72546,290011
shapes_116_1,26.21354,127.72535,290012
shapes_116_1,26.21339,127.72521,290013
shapes_116_1,26.21329,127.72508,290014
shapes_116_1,26.21329,127.72508,300001
shapes_116_1,26.21322,127.72499,300002
shapes_116_1,26.21309,127.72482,300003
shapes_116_1,26.21276,127.72441,300004
shapes_116_1,26.21259,127.72427,300005
shapes_116_1,26.21236,127.7241,300006
shapes_116_1,26.21222,127.72402,300007
shapes_116_1,26.21202,127.72391,300008
shapes_116_1,26.21175,127.72377,300009
shapes_116_1,26.21163,127.72371,300010
shapes_116_1,26.21149,127.72362,300011
shapes_116_1,26.21117,127.72345,300012
shapes_116_1,26.21038,127.72297,300013
shapes_116_1,26.20993,127.72278,300014
shapes_116_1,26.20984,127.72275,300015
shapes_116_1,26.20958,127.72273,300016
shapes_116_1,26.20946,127.72276,300017
shapes_116_1,26.20919,127.72286,300018
shapes_116_1,26.20919,127.72286,310001
shapes_116_1,26.20848,127.72314,310002
shapes_116_1,26.2082,127.72325,310003
shapes_116_1,26.20786,127.72334,310004
shapes_116_1,26.20767,127.72334,310005
shapes_116_1,26.20747,127.7233,310006
shapes_116_1,26.20739,127.72329,310007
shapes_116_1,26.20722,127.72323,310008
shapes_116_1,26.20679,127.72303,310009
shapes_116_1,26.20594,127.7226,310010
shapes_116_1,26.20594,127.7226,320001
shapes_116_1,26.20562,127.72244,320002
shapes_116_1,26.2045,127.7219,320003
shapes_116_1,26.20434,127.72178,320004
shapes_116_1,26.20413,127.72174,320005
shapes_116_1,26.2037,127.72153,320006
shapes_116_1,26.20328,127.72124,320007
shapes_116_1,26.20303,127.72103,320008
shapes_116_1,26.203,127.72099,320009
shapes_116_1,26.203,127.72099,330001
shapes_116_1,26.20278,127.72077,330002
shapes_116_1,26.20239,127.72025,330003
shapes_116_1,26.20218,127.71982,330004
shapes_116_1,26.20196,127.71929,330005
shapes_116_1,26.20185,127.71873,330006
shapes_116_1,26.20175,127.718,330007
shapes_116_1,26.20166,127.71741,330008
shapes_116_1,26.20158,127.71696,330009
shapes_116_1,26.20147,127.71642,330010
shapes_116_1,26.20138,127.71615,330011
shapes_116_1,26.20128,127.7159,330012
shapes_116_1,26.20113,127.71562,330013
shapes_116_1,26.20091,127.71527,330014
shapes_116_1,26.20099,127.7152,330015
shapes_116_1,26.20121,127.71554,330016
shapes_116_1,26.20135,127.71582,330017
shapes_116_1,26.20146,127.71611,330018
shapes_116_1,26.20155,127.71639,330019
shapes_116_1,26.20167,127.71695,330020
shapes_116_1,26.20174,127.71739,330021
shapes_116_1,26.20183,127.71799,330022
shapes_116_1,26.20194,127.71873,330023
shapes_116_1,26.20205,127.71925,330024
shapes_116_1,26.20226,127.71978,330025
shapes_116_1,26.20246,127.72019,330026
shapes_116_1,26.20256,127.72033,330027
shapes_116_1,26.20284,127.72071,330028
shapes_116_1,26.20308,127.72096,330029
shapes_116_1,26.20333,127.72114,330030
shapes_116_1,26.20338,127.72118,330031
shapes_116_1,26.20367,127.72136,330032
shapes_116_1,26.20414,127.72161,330033
shapes_116_1,26.20434,127.72178,330034
shapes_116_1,26.20452,127.7218,330035
shapes_116_1,26.20552,127.72229,330036
shapes_116_1,26.19982,127.7144,340001
shapes_116_1,26.1996,127.71428,340002
shapes_116_1,26.19928,127.71414,340003
shapes_116_1,26.1983,127.71381,340004
shapes_116_1,26.1983,127.71357,340005
shapes_116_1,26.1983,127.71334,340006
shapes_116_1,26.19822,127.71275,340007
shapes_116_1,26.19816,127.71243,340008
shapes_116_1,26.19808,127.71191,340009
shapes_116_1,26.19803,127.71155,340010
shapes_116_1,26.198,127.71138,340011
shapes_116_1,26.19791,127.71074,340012
shapes_116_1,26.19787,127.71046,340013
shapes_116_1,26.1978,127.71009,340014
shapes_116_1,26.1978,127.71009,350001
shapes_116_1,26.19778,127.70994,350002
shapes_116_1,26.19774,127.70973,350003
shapes_116_1,26.19769,127.70943,350004
shapes_116_1,26.19767,127.70935,350005
shapes_116_1,26.19759,127.7088,350006
shapes_116_1,26.19744,127.70782,350007
shapes_116_1,26.19737,127.70751,350008
shapes_116_1,26.19732,127.7073,350009
shapes_116_1,26.19722,127.70701,350010
shapes_116_1,26.1971,127.70675,350011
shapes_116_1,26.19683,127.70625,350012
shapes_116_1,26.19678,127.70617,350013
shapes_116_1,26.19613,127.70493,350014
shapes_116_1,26.19606,127.70479,350015
shapes_116_1,26.19598,127.70464,350016
shapes_116_1,26.19582,127.70432,350017
shapes_116_1,26.19576,127.70418,350018
shapes_116_1,26.19574,127.70414,350019
shapes_116_1,26.19567,127.70392,350020
shapes_116_1,26.19564,127.70377,350021
shapes_116_1,26.19564,127.70377,360001
shapes_116_1,26.19561,127.70365,360002
shapes_116_1,26.19559,127.70345,360003
shapes_116_1,26.19558,127.70308,360004
shapes_116_1,26.19557,127.70298,360005
shapes_116_1,26.19559,127.70232,360006
shapes_116_1,26.19558,127.70224,360007
shapes_116_1,26.19561,127.70197,360008
shapes_116_1,26.19564,127.70168,360009
shapes_116_1,26.1957,127.70126,360010
shapes_116_1,26.19579,127.70088,360011
shapes_116_1,26.19579,127.70088,370001
shapes_116_1,26.19594,127.70021,370002
shapes_116_1,26.196,127.69992,370003
shapes_116_1,26.19601,127.69987,370004
shapes_116_1,26.19628,127.69867,370005
shapes_116_1,26.19641,127.69793,370006
shapes_116_1,26.19652,127.69756,370007
shapes_116_1,26.19654,127.69725,370008
shapes_116_1,26.19654,127.69697,370009
shapes_116_1,26.19652,127.69676,370010
shapes_116_1,26.19642,127.69637,370011
shapes_116_1,26.19631,127.69596,370012
shapes_116_1,26.19624,127.69573,370013
shapes_116_1,26.19616,127.69548,370014
shapes_116_1,26.19598,127.69502,370015
shapes_116_1,26.1959,127.69481,370016
shapes_116_1,26.19572,127.6943,370017
shapes_116_1,26.19571,127.69424,370018
shapes_116_1,26.19571,127.69424,380001
shapes_116_1,26.19565,127.69373,380002
shapes_116_1,26.19565,127.69324,380003
shapes_116_1,26.19568,127.69287,380004
shapes_116_1,26.19572,127.69261,380005
shapes_116_1,26.19577,127.69239,380006
shapes_116_1,26.19579,127.69225,380007
shapes_116_1,26.19587,127.69202,380008
shapes_116_1,26.19601,127.69174,380009
shapes_116_1,26.1961,127.69157,380010
shapes_116_1,26.1964,127.69113,380011
shapes_116_1,26.1964,127.69113,390001
shapes_116_1,26.19652,127.69095,390002
shapes_116_1,26.19705,127.69019,390003
shapes_116_1,26.19785,127.68914,390004
shapes_116_1,26.1989,127.68787,390005
shapes_116_1,26.19936,127.68726,390006
shapes_116_1,26.19947,127.68707,390007
shapes_116_1,26.19955,127.68691,390008
shapes_116_1,26.19955,127.68691,400001
shapes_116_1,26.19956,127.68688,400002
shapes_116_1,26.19967,127.68659,400003
shapes_116_1,26.19974,127.68634,400004
shapes_116_1,26.19981,127.68615,400005
shapes_116_1,26.19989,127.68599,400006
shapes_116_1,26.2002,127.68565,400007
shapes_116_1,26.20045,127.68548,400008
shapes_116_1,26.20125,127.68497,400009
shapes_116_1,26.20166,127.68477,400010
shapes_116_1,26.2018,127.68472,400011
shapes_116_1,26.20192,127.68464,400012
shapes_116_1,26.20204,127.68454,400013
shapes_116_1,26.20223,127.68434,400014
shapes_116_1,26.20247,127.6841,400015
shapes_116_1,26.20293,127.68362,400016
shapes_116_1,26.20319,127.68334,400017
shapes_116_1,26.20328,127.68321,400018
shapes_116_1,26.20334,127.68314,400019
shapes_116_1,26.20373,127.68254,400020
shapes_116_1,26.20421,127.68198,400021
shapes_116_1,26.19955,127.68691,410001
shapes_116_1,26.19956,127.68688,410002
shapes_116_1,26.19967,127.68659,410003
shapes_116_1,26.19974,127.68634,410004
shapes_116_1,26.19981,127.68615,410005
shapes_116_1,26.19989,127.68599,410006
shapes_116_1,26.2002,127.68565,410007
shapes_116_1,26.20045,127.68548,410008
shapes_116_1,26.20125,127.68497,410009
shapes_116_1,26.20166,127.68477,410010
shapes_116_1,26.2018,127.68472,410011
shapes_116_1,26.20192,127.68464,410012
shapes_116_1,26.20204,127.68454,410013
shapes_116_1,26.20223,127.68434,410014
shapes_116_1,26.20247,127.6841,410015
shapes_116_1,26.20293,127.68362,410016
shapes_116_1,26.20319,127.68334,410017
shapes_116_1,26.20328,127.68321,410018
shapes_116_1,26.20334,127.68314,410019
shapes_116_1,26.20373,127.68254,410020
shapes_116_1,26.20421,127.68198,410021
shapes_116_1,26.2042,127.682,420001
shapes_116_1,26.20431,127.68187,420002
shapes_116_1,26.20451,127.68164,420003
shapes_116_1,26.20473,127.68141,420004
shapes_116_1,26.20538,127.68082,420005
shapes_116_1,26.2057,127.68063,420006
shapes_116_1,26.20616,127.6804,420007
shapes_116_1,26.20618,127.68039,420008
shapes_116_1,26.20421,127.68198,430001
shapes_116_1,26.20431,127.68187,430002
shapes_116_1,26.20451,127.68164,430003
shapes_116_1,26.20473,127.68141,430004
shapes_116_1,26.20538,127.68082,430005
shapes_116_1,26.2057,127.68063,430006
shapes_116_1,26.20616,127.6804,430007
shapes_116_1,26.20623,127.68036,430008
shapes_116_1,26.20618,127.68039,440001
shapes_116_1,26.20658,127.68012,440002
shapes_116_1,26.20716,127.67978,440003
shapes_116_1,26.2083,127.67908,440004
shapes_116_1,26.20859,127.67893,440005
shapes_116_1,26.2089,127.67879,440006
shapes_116_1,26.20925,127.67865,440007
shapes_116_1,26.20925,127.67865,450001
shapes_116_1,26.20942,127.67858,450002
shapes_116_1,26.20986,127.67839,450003
shapes_116_1,26.20994,127.6783,450004
shapes_116_1,26.20996,127.67825,450005
shapes_116_1,26.21004,127.6781,450006
shapes_116_1,26.21026114840907,127.67788231361922,450007
shapes_116_1,26.210538688742286,127.67777860164644,450008
shapes_116_1,26.210585212738852,127.67776072003473,450009
shapes_116_1,26.21071034628631,127.67771601698769,450010
shapes_116_1,26.210862752446182,127.67761409304515,450011
shapes_116_1,26.210944570281587,127.67744243134078,450012
shapes_116_1,26.211342429121263,127.677125930677,450013
shapes_116_1,26.21118681517431,127.67687559138723,450014
shapes_116_1,26.20925,127.67865,460001
shapes_116_1,26.20942,127.67858,460002
shapes_116_1,26.20986,127.67839,460003
shapes_116_1,26.20994,127.6783,460004
shapes_116_1,26.20996,127.67825,460005
shapes_116_1,26.21004,127.6781,460006
shapes_116_1,26.21026114840907,127.67788231361922,460007
shapes_116_1,26.210538688742286,127.67777860164644,460008
shapes_116_1,26.210585212738852,127.67776072003473,460009
shapes_116_1,26.21071034628631,127.67771601698769,460010
shapes_116_1,26.210862752446182,127.67761409304515,460011
shapes_116_1,26.210944570281587,127.67744243134078,460012
shapes_116_1,26.211342429121263,127.677125930677,460013
shapes_116_1,26.21118681517431,127.67687559138723,460014
shapes_139_1,26.210929,127.676747,470001
shapes_139_1,26.21112585291876,127.67671644687654,470002
shapes_139_1,26.211255798688626,127.67642676830293,470003
shapes_139_1,26.21146274905961,127.6763141155243,470004
shapes_139_1,26.21166007348923,127.67664134502412,470005
shapes_139_1,26.211862210362913,127.67674326896669,470006
shapes_139_1,26.212935563124205,127.678460139432,470007
shapes_139_1,26.21306864642689,127.67863271757962,470008
shapes_139_1,26.213131221282193,127.67879031831399,470009
shapes_139_1,26.213259703136988,127.67916438693649,470010
shapes_139_1,26.213483174841787,127.67978721472902,470011
shapes_139_1,26.213482263058562,127.6797907665605,480001
shapes_139_1,26.213553664124117,127.67999487114142,480002
shapes_139_1,26.213659054874352,127.68028184131255,480003
shapes_139_1,26.213696738718284,127.68036237044728,480004
shapes_139_1,26.213753988246282,127.68034868175167,480005
shapes_139_1,26.21456,127.67985,480006
